timestamp,actual,forecasted
2026-04-25 01:17:15.210285,1.1888,1.3738211
2026-04-25 01:17:25.210285,1.1934,1.3720957
2026-04-25 01:17:35.210285,1.1966,1.3729924
2026-04-25 01:17:45.210285,1.1984,1.2359127
2026-04-25 01:17:55.210285,1.2036,1.2259326
2026-04-25 01:18:05.210285,1.2051,1.2370933
2026-04-25 01:18:15.210285,1.1992,1.2426376
2026-04-25 01:18:25.210285,1.2079,1.2488339
2026-04-25 01:18:35.210285,1.2147,1.2464151
2026-04-25 01:18:45.210285,1.2217,1.2501192
2026-04-25 01:18:55.210285,1.2293,1.250279
2026-04-25 01:19:05.210285,1.2358,1.2497275
2026-04-25 01:19:15.210285,1.2429,1.254408
2026-04-25 01:19:25.210285,1.2522,1.2603598
2026-04-25 01:19:35.210285,1.2601,1.2618787
2026-04-25 01:19:45.210285,1.269,1.2677759
2026-04-25 01:19:55.210285,1.2746,1.2718757
2026-04-25 01:20:05.210285,1.2813,1.2709169
2026-04-25 01:20:15.210285,1.2883,1.2809408
2026-04-25 01:20:25.210285,1.294,1.2864414
2026-04-25 01:20:35.210285,1.3004,1.2932453
2026-04-25 01:20:45.210285,1.3072,1.2969421
2026-04-25 01:20:55.210285,1.3161,1.302202
2026-04-25 01:21:05.210285,1.3241,1.31026
2026-04-25 01:21:15.210285,1.3327,1.3150175
2026-04-25 01:21:25.210285,1.3397,1.3193496
2026-04-25 01:21:35.210285,1.344,1.3253806
2026-04-25 01:21:45.210285,1.3481,1.3315576
2026-04-25 01:21:55.210285,1.3508,1.3380208
2026-04-25 01:22:05.210285,1.3543,1.3457823
2026-04-25 01:22:15.210285,1.3598,1.3521465
2026-04-25 01:22:25.210285,1.3566,1.3560398
2026-04-25 01:22:35.210285,1.3549,1.3596073
2026-04-25 01:22:45.210285,1.354,1.3612801
2026-04-25 01:22:55.210285,1.3517,1.3647734
2026-04-25 01:23:05.210285,1.3494,1.3692316
2026-04-25 01:23:15.210285,1.3492,1.3662666
2026-04-25 01:23:25.210285,1.3488,1.3629906
2026-04-25 01:23:35.210285,1.3495,1.3616248
2026-04-25 01:23:45.210285,1.3493,1.3604987
2026-04-25 01:23:55.210285,1.3496,1.3578982
2026-04-25 01:24:05.210285,1.3521,1.3573192
2026-04-25 01:24:15.210285,1.353,1.3581128
2026-04-25 01:24:25.210285,1.3551,1.3576728
2026-04-25 01:24:35.210285,1.3546,1.3582065
2026-04-25 01:24:45.210285,1.3565,1.359079
2026-04-25 01:24:55.210285,1.3588,1.3611622
2026-04-25 01:25:05.210285,1.3635,1.3632789
2026-04-25 01:25:15.210285,1.3676,1.3645184
2026-04-25 01:25:25.210285,1.3708,1.3655844
2026-04-25 01:25:35.210285,1.3732,1.367254
2026-04-25 01:25:45.210285,1.3685,1.3701624
